zip	lat	lon	state	county	city
86503	36.20258	-109.68224	AZ	Apache	Chinle
86504	35.86087	-109.13995	AZ	Apache	Fort Defiance
86505	35.61872	-109.71274	AZ	Apache	Ganado
86506	35.35206	-109.25868	AZ	Apache	Houck
86507	36.41985	-109.28019	AZ	Apache	Lukachukai
86508	35.35086	-109.08737	AZ	Apache	Lupton
86510	36.23061	-110.27182	AZ	Navajo	Pinon
86511	35.66536	-109.26397	AZ	Apache	Saint Michaels
86512	35.07900	-109.24737	AZ	Apache	Sanders
86514	36.90487	-109.32028	AZ	Apache	Teec Nos Pos
86515	35.67719	-109.05435	AZ	Apache	Window Rock
86520	36.05891	-109.95208	AZ	Apache	Blue Gap
86535	36.82372	-109.86199	AZ	Apache	Dennehotso
86538	36.43323	-109.63752	AZ	Apache	Many Farms
86540	35.93953	-109.44886	AZ	Apache	Nazlini
86544	36.58162	-109.13818	AZ	Apache	Red Valley
86545	36.71125	-109.58943	AZ	Apache	Rock Point
86547	36.52759	-109.46019	AZ	Apache	Round Rock
86556	36.24093	-109.21631	AZ	Apache	Tsaile
87001	35.41231	-106.37944	NM	Sandoval	Algodones
87002	34.63619	-106.82517	NM	Valencia	Belen
87004	35.38555	-106.58493	NM	Sandoval	Bernalillo
87005	35.25669	-107.98867	NM	Cibola	Bluewater
87006	34.48616	-106.84202	NM	Socorro	Bosque
87007	34.96582	-107.46717	NM	Cibola	Casa Blanca
87008	35.14779	-106.39133	NM	Bernalillo	Cedar Crest
87009	34.44568	-105.73378	NM	Torrance	Cedarvale
87010	35.40517	-106.13493	NM	Santa Fe	Cerrillos
87011	34.08236	-105.97225	NM	Socorro	Claunch
87012	36.13341	-106.67312	NM	Rio Arriba	Coyote
87013	35.90014	-107.33509	NM	Sandoval	Cuba
87014	35.13720	-107.45315	NM	Cibola	Cubero
87015	35.07535	-106.19123	NM	Santa Fe	Edgewood
87016	34.75117	-106.01074	NM	Torrance	Estancia
87017	36.30624	-106.73759	NM	Rio Arriba	Gallina
87018	36.11644	-107.51745	NM	Sandoval	Counselor
87020	35.05890	-107.92797	NM	Cibola	Grants
87021	35.19673	-107.88621	NM	Cibola	Milan
87022	34.90986	-106.69501	NM	Bernalillo	Isleta
87023	34.59583	-106.76330	NM	Valencia	Jarales
87024	35.67650	-106.75031	NM	Sandoval	Jemez Pueblo
87025	35.84308	-106.61862	NM	Sandoval	Jemez Springs
87026	34.97119	-107.17556	NM	Cibola	Laguna
87027	36.12734	-106.94737	NM	Sandoval	La Jara
87028	34.35076	-106.78789	NM	Socorro	La Joya
87029	36.39394	-107.03949	NM	Rio Arriba	Lindrith
87031	34.78007	-106.72649	NM	Valencia	Los Lunas
87032	34.86786	-106.04201	NM	Torrance	Mcintosh
87034	34.91939	-107.65590	NM	Cibola	Pueblo Of Acoma
87035	34.95116	-105.90273	NM	Torrance	Moriarty
87036	34.35591	-106.24227	NM	Torrance	Mountainair
87037	36.18392	-107.78087	NM	San Juan	Nageezi
87038	35.09440	-107.43259	NM	Cibola	New Laguna
87040	35.14192	-107.39887	NM	Cibola	Paguate
87041	35.60202	-106.31054	NM	Sandoval	Pena Blanca
87042	34.82827	-106.68619	NM	Valencia	Peralta
87043	35.28978	-106.44418	NM	Sandoval	Placitas
87044	35.71254	-106.65652	NM	Sandoval	Ponderosa
87045	35.40018	-108.00182	NM	McKinley	Prewitt
87046	36.27773	-106.91643	NM	Rio Arriba	Regina
87047	35.24866	-106.27629	NM	Sandoval	Sandia Park
87048	35.23624	-106.61977	NM	Sandoval	Corrales
87049	35.11699	-107.61026	NM	Cibola	San Fidel
87051	35.06188	-107.85426	NM	Cibola	San Rafael
87052	35.52867	-106.36935	NM	Sandoval	Santo Domingo Pueblo
87053	35.57537	-106.87832	NM	Sandoval	San Ysidro
87056	35.16197	-105.89566	NM	Santa Fe	Stanley
87059	34.99647	-106.29764	NM	Bernalillo	Tijeras
87060	34.74292	-106.73571	NM	Valencia	Tome
87061	34.70500	-106.38145	NM	Torrance	Torreon
87062	34.46187	-106.69719	NM	Socorro	Veguita
87063	34.49265	-105.85432	NM	Torrance	Willard
87064	36.18490	-106.53923	NM	Rio Arriba	Youngsville
87068	34.90354	-106.64321	NM	Bernalillo	Bosque Farms
87070	35.02255	-105.74037	NM	Torrance	Clines Corners
87072	35.60828	-106.39550	NM	Sandoval	Cochiti Pueblo
87083	35.64496	-106.36366	NM	Sandoval	Cochiti Lake
87101	35.09669	-106.64339	NM	Bernalillo	Albuquerque
87102	35.08116	-106.64636	NM	Bernalillo	Albuquerque
87103	35.20976	-106.62970	NM	Sandoval	Albuquerque
87104	35.10278	-106.67492	NM	Bernalillo	Albuquerque
87105	34.99512	-106.68644	NM	Bernalillo	Albuquerque
87106	35.00818	-106.61185	NM	Bernalillo	Albuquerque
87107	35.13747	-106.64363	NM	Bernalillo	Albuquerque
87108	35.07235	-106.57835	NM	Bernalillo	Albuquerque
87109	35.15285	-106.57543	NM	Bernalillo	Albuquerque
87110	35.10812	-106.57816	NM	Bernalillo	Albuquerque
87111	35.13824	-106.51589	NM	Bernalillo	Albuquerque
87112	35.10093	-106.51622	NM	Bernalillo	Albuquerque
87113	35.19249	-106.57080	NM	Bernalillo	Albuquerque
87114	35.19718	-106.68216	NM	Bernalillo	Albuquerque
87115	34.98276	-106.51798	NM	Bernalillo	Albuquerque
87116	35.05056	-106.56028	NM	Bernalillo	Albuquerque
87117	34.99486	-106.51697	NM	Bernalillo	Kirtland Afb
87119	35.05507	-106.61950	NM	Bernalillo	Albuquerque
87120	35.14097	-106.76522	NM	Bernalillo	Albuquerque
87121	35.01031	-106.87816	NM	Bernalillo	Albuquerque
87122	35.18685	-106.48827	NM	Bernalillo	Albuquerque
87123	35.06206	-106.46991	NM	Bernalillo	Albuquerque
87124	35.27144	-106.79627	NM	Sandoval	Rio Rancho
87125	35.09336	-106.64282	NM	Bernalillo	Albuquerque
87131	35.08942	-106.61982	NM	Bernalillo	Albuquerque
87144	35.33074	-106.71248	NM	Sandoval	Rio Rancho
87151	35.00772	-106.86035	NM	Bernalillo	Albuquerque
87153	35.06641	-106.50342	NM	Bernalillo	Albuquerque
87154	35.14573	-106.49163	NM	Bernalillo	Albuquerque
87158	35.08439	-106.64768	NM	Bernalillo	Albuquerque
87174	35.27738	-106.65258	NM	Sandoval	Rio Rancho
87176	34.99958	-106.33821	NM	Bernalillo	Albuquerque
87181	35.10523	-106.51407	NM	Bernalillo	Albuquerque
87184	35.19944	-106.66068	NM	Bernalillo	Albuquerque
87185	34.98375	-106.51606	NM	Bernalillo	Albuquerque
87187	35.17014	-106.83419	NM	Bernalillo	Albuquerque
87190	35.10813	-106.59614	NM	Bernalillo	Albuquerque
87191	35.13441	-106.52074	NM	Bernalillo	Albuquerque
87192	35.10278	-106.51274	NM	Bernalillo	Albuquerque
87193	35.19050	-106.68895	NM	Bernalillo	Albuquerque
87194	35.10336	-106.67661	NM	Bernalillo	Albuquerque
87195	35.06466	-106.67541	NM	Bernalillo	Albuquerque
87196	35.08284	-106.61909	NM	Bernalillo	Albuquerque
87197	35.11851	-106.64287	NM	Bernalillo	Albuquerque
87198	35.08510	-106.65308	NM	Bernalillo	Albuquerque
87199	35.16154	-106.57954	NM	Bernalillo	Albuquerque
87301	35.52153	-108.76524	NM	McKinley	Gallup
87302	35.43120	-108.72851	NM	McKinley	Gallup
87305	35.40327	-108.73151	NM	McKinley	Gallup
87310	35.75365	-108.60267	NM	McKinley	Brimhall
87311	35.60501	-108.50061	NM	McKinley	Church Rock
87312	35.42910	-108.34543	NM	McKinley	Continental Divide
87313	35.79538	-108.22129	NM	McKinley	Crownpoint
87315	34.66247	-108.55075	NM	Cibola	Fence Lake
87316	35.48684	-108.53328	NM	McKinley	Fort Wingate
87317	35.58024	-108.75244	NM	McKinley	Gamerco
87319	35.47690	-108.94232	NM	McKinley	Mentmore
87320	35.80762	-108.87136	NM	McKinley	Mexican Springs
87321	35.06791	-108.40638	NM	Cibola	Ramah
87322	35.48531	-108.66253	NM	McKinley	Rehoboth
87323	35.45214	-108.17531	NM	McKinley	Thoreau
87325	35.97495	-108.58746	NM	McKinley	Tohatchi
87326	35.27223	-108.88765	NM	McKinley	Vanderwagen
87327	35.06529	-108.77813	NM	McKinley	Zuni
87328	36.02541	-109.03638	NM	Rio Arriba	Navajo
87347	35.38502	-108.47052	NM	McKinley	Jamestown
87357	34.82644	-108.41435	NM	Cibola	Pinehill
87364	36.13538	-108.70875	NM	San Juan	Sheep Springs
87365	35.53585	-108.13796	NM	McKinley	Smith Lake
87375	35.66114	-108.79477	NM	McKinley	Yatahey
87401	36.73824	-108.18377	NM	San Juan	Farmington
87402	36.79174	-108.14831	NM	San Juan	Farmington
87410	36.86708	-107.89433	NM	San Juan	Aztec
87412	36.65690	-107.51956	NM	Rio Arriba	Blanco
87413	36.45914	-107.96408	NM	San Juan	Bloomfield
87415	36.82823	-108.10125	NM	San Juan	Flora Vista
87416	36.58687	-108.43897	NM	San Juan	Fruitland
87417	36.74456	-108.34551	NM	San Juan	Kirtland
87418	36.94938	-108.14728	NM	San Juan	La Plata
87419	36.88767	-107.55195	NM	San Juan	Navajo Dam
87420	36.72142	-108.84406	NM	San Juan	Shiprock
87421	36.77720	-108.53676	NM	San Juan	Waterflow
87455	36.27109	-108.71936	NM	San Juan	Newcomb
87461	36.43717	-108.91099	NM	San Juan	Sanostee
87499	36.32165	-108.24657	NM	San Juan	Farmington
87501	35.71273	-105.86523	NM	Santa Fe	Santa Fe
87502	35.66283	-105.98017	NM	Santa Fe	Santa Fe
87503	35.68368	-105.93889	NM	Santa Fe	Santa Fe
87504	35.81016	-105.98409	NM	Santa Fe	Santa Fe
87505	35.62307	-105.86891	NM	Santa Fe	Santa Fe
87506	35.82119	-105.96802	NM	Santa Fe	Santa Fe
87507	35.62100	-106.11061	NM	Santa Fe	Santa Fe
87508	35.52064	-105.94593	NM	Santa Fe	Santa Fe
87509	35.67319	-105.95444	NM	Santa Fe	Santa Fe
87510	36.35906	-106.48312	NM	Rio Arriba	Abiquiu
87511	36.08905	-105.96448	NM	Rio Arriba	Alcalde
87512	36.90885	-105.36515	NM	Taos	Amalia
87513	36.58367	-105.70121	NM	Taos	Arroyo Hondo
87514	36.52957	-105.60055	NM	Taos	Arroyo Seco
87515	36.56257	-106.36960	NM	Rio Arriba	Canjilon
87516	36.18116	-106.46149	NM	Rio Arriba	Canones
87517	36.39035	-105.79269	NM	Taos	Carson
87518	36.51197	-106.54235	NM	Rio Arriba	Cebolla
87519	36.76472	-105.63502	NM	Taos	Cerro
87520	36.88419	-106.63552	NM	Rio Arriba	Chama
87521	36.08506	-105.70477	NM	Rio Arriba	Chamisal
87522	35.96889	-105.84639	NM	Santa Fe	Chimayo
87523	36.01115	-105.86273	NM	Rio Arriba	Cordova
87524	36.96986	-105.53750	NM	Taos	Costilla
87525	36.59850	-105.49812	NM	Taos	Taos Ski Valley
87527	36.16875	-105.86352	NM	Rio Arriba	Dixon
87528	36.79432	-106.87989	NM	Rio Arriba	Dulce
87529	36.45001	-105.66147	NM	Taos	El Prado
87530	36.34088	-106.20198	NM	Rio Arriba	El Rito
87531	36.25326	-105.84584	NM	Taos	Embudo
87532	35.97965	-106.10480	NM	Rio Arriba	Espanola
87533	35.99112	-106.08000	NM	Rio Arriba	Espanola
87535	35.56675	-105.74719	NM	Santa Fe	Glorieta
87537	36.10430	-106.24540	NM	Rio Arriba	Hernandez
87538	35.49323	-105.53767	NM	San Miguel	Ilfeld
87539	36.41192	-106.02393	NM	Rio Arriba	La Madera
87540	35.39987	-105.87590	NM	Santa Fe	Lamy
87543	36.10399	-105.65781	NM	Taos	Llano
87544	35.78690	-106.31914	NM	Sandoval	Los Alamos
87545	35.89354	-106.28505	NM	Los Alamos	Los Alamos
87547	35.81046	-106.20579	NM	Los Alamos	White Rock
87548	36.17560	-106.18491	NM	Rio Arriba	Medanales
87549	36.23237	-106.05680	NM	Rio Arriba	Ojo Caliente
87551	36.69250	-106.66872	NM	Rio Arriba	Los Ojos
87552	35.67026	-105.61382	NM	San Miguel	Pecos
87553	36.20389	-105.72094	NM	Taos	Penasco
87554	36.54573	-106.06330	NM	Rio Arriba	Petaca
87556	36.81848	-105.55750	NM	Taos	Questa
87557	36.28603	-105.63310	NM	Taos	Ranchos De Taos
87558	36.67279	-105.40523	NM	Taos	Red River
87560	35.22567	-105.50185	NM	San Miguel	Ribera
87562	35.40668	-105.65522	NM	San Miguel	Rowe
87564	36.61566	-105.61797	NM	Taos	San Cristobal
87565	35.44420	-105.49384	NM	San Miguel	San Jose
87566	36.07242	-106.07185	NM	Rio Arriba	Ohkay Owingeh
87567	35.99401	-106.01872	NM	Santa Fe	Santa Cruz
87569	35.35026	-105.30509	NM	San Miguel	Serafina
87571	36.42507	-105.48523	NM	Taos	Taos
87573	35.77176	-105.70715	NM	San Miguel	Tererro
87574	35.80615	-105.91527	NM	Santa Fe	Tesuque
87575	36.64203	-106.59341	NM	Rio Arriba	Tierra Amarilla
87576	36.15321	-105.62299	NM	Taos	Trampas
87577	36.63237	-105.97755	NM	Rio Arriba	Tres Piedras
87578	36.04392	-105.78539	NM	Rio Arriba	Truchas
87579	36.12885	-105.56729	NM	Taos	Vadito
87580	36.55956	-105.57459	NM	Taos	Valdez
87581	36.51531	-106.16017	NM	Rio Arriba	Vallecitos
87582	36.15323	-106.00246	NM	Rio Arriba	Velarde
87583	35.28221	-105.35226	NM	San Miguel	Villanueva
87592	35.79483	-105.99355	NM	Santa Fe	Santa Fe
87594	35.79313	-105.99364	NM	Santa Fe	Santa Fe
87654	32.39592	-106.70136	NM	Doña Ana	Spaceport City
87701	35.53091	-104.94419	NM	San Miguel	Las Vegas
87710	36.37290	-105.23873	NM	Colfax	Angel Fire
87711	35.22458	-105.14673	NM	San Miguel	Anton Chico
87712	35.88076	-105.17612	NM	Mora	Buena Vista
87713	36.17080	-105.36111	NM	Mora	Chacon
87714	36.44630	-104.99079	NM	Colfax	Cimarron
87715	36.01839	-105.42535	NM	Mora	Cleveland
87718	36.59931	-105.24097	NM	Colfax	Eagle Nest
87722	36.12837	-105.24424	NM	Mora	Guadalupita
87723	36.05883	-105.37556	NM	Mora	Holman
87724	35.16044	-104.97133	NM	Guadalupe	La Loma
87728	36.60334	-104.59473	NM	Colfax	Maxwell
87729	36.31405	-104.80642	NM	Colfax	Miami
87730	36.10704	-104.23485	NM	Harding	Mills
87731	35.70411	-105.39881	NM	San Miguel	Montezuma
87732	35.94200	-105.47009	NM	Mora	Mora
87733	35.77075	-103.82959	NM	Harding	Mosquero
87734	36.17323	-105.09363	NM	Mora	Ocate
87735	36.04867	-105.11978	NM	Mora	Ojo Feliz
87736	35.98431	-105.19238	NM	Mora	Rainsville
87740	36.76707	-104.37953	NM	Colfax	Raton
87742	35.87161	-105.44427	NM	San Miguel	Rociada
87743	35.96714	-104.01174	NM	Harding	Roy
87745	35.78770	-105.26635	NM	San Miguel	Sapello
87746	35.66271	-104.12715	NM	San Miguel	Solano
87747	36.35856	-104.44472	NM	Colfax	Springer
87749	36.57827	-105.13028	NM	Colfax	Ute Park
87750	35.82498	-104.92704	NM	Mora	Valmora
87752	36.01339	-104.62763	NM	Mora	Wagon Mound
87753	35.85796	-104.95477	NM	Mora	Watrous
87801	34.04824	-106.96668	NM	Socorro	Socorro
87820	33.90448	-108.55837	NM	Catron	Aragon
87821	33.93515	-108.09290	NM	Catron	Datil
87823	34.18348	-106.95901	NM	Socorro	Lemitar
87824	33.82708	-108.97731	NM	Catron	Luna
87825	33.94509	-107.66030	NM	Socorro	Magdalena
87827	34.36366	-108.12546	NM	Catron	Pie Town
87828	34.20567	-106.92056	NM	Socorro	Polvadera
87829	34.25215	-108.64369	NM	Catron	Quemado
87830	33.70362	-108.73884	NM	Catron	Reserve
87831	34.28303	-106.88722	NM	Socorro	San Acacia
87832	33.83949	-106.83284	NM	Socorro	San Antonio
87901	33.17530	-107.01908	NM	Sierra	Truth Or Consequences
87930	32.84962	-107.33762	NM	Sierra	Arrey
87931	32.93379	-107.33657	NM	Sierra	Caballo
87933	32.79115	-107.27885	NM	Sierra	Derry
87935	33.25423	-107.22903	NM	Sierra	Elephant Butte
87936	32.75440	-107.26284	NM	Doña Ana	Garfield
87937	32.60008	-107.19720	NM	Doña Ana	Hatch
87939	33.40339	-107.36566	NM	Sierra	Monticello
87940	32.60986	-106.99465	NM	Doña Ana	Rincon
87941	32.70550	-107.21424	NM	Doña Ana	Salem
87942	33.09447	-107.42951	NM	Sierra	Williamsburg
87943	33.44312	-107.68170	NM	Sierra	Winston
88001	32.29026	-106.75318	NM	Doña Ana	Las Cruces
88002	32.38275	-106.45804	NM	Doña Ana	White Sands Missile Range
88003	32.27868	-106.74566	NM	Doña Ana	Las Cruces
88004	32.25022	-106.94908	NM	Doña Ana	Las Cruces
88005	32.22757	-106.99027	NM	Doña Ana	Las Cruces
88006	32.32201	-106.76707	NM	Doña Ana	Las Cruces
88007	32.37103	-106.99840	NM	Doña Ana	Las Cruces
88008	31.81867	-106.74188	NM	Doña Ana	Santa Teresa
88009	31.91248	-108.53627	NM	Hidalgo	Playas
88011	32.39533	-106.58519	NM	Doña Ana	Las Cruces
88012	32.58898	-106.77135	NM	Doña Ana	Las Cruces
88013	32.31316	-106.77748	NM	Doña Ana	Las Cruces
88020	31.78203	-108.82192	NM	Hidalgo	Animas
88021	31.97338	-106.81639	NM	Doña Ana	Anthony
88022	32.80238	-108.18766	NM	Grant	Arenas Valley
88023	32.71106	-108.07749	NM	Grant	Bayard
88024	32.06539	-106.61803	NM	Doña Ana	Berino
88025	33.10087	-108.71984	NM	Grant	Buckhorn
88026	32.75833	-108.15741	NM	Grant	Santa Clara
88027	32.03625	-106.68143	NM	Doña Ana	Chamberino
88028	32.95131	-108.67807	NM	Grant	Cliff
88029	31.84339	-107.70225	NM	Luna	Columbus
88030	32.19039	-107.72768	NM	Luna	Deming
88031	32.25421	-107.75488	NM	Luna	Deming
88032	32.38866	-106.78244	NM	Doña Ana	Dona Ana
88033	32.31085	-107.03645	NM	Doña Ana	Fairacres
88034	32.58114	-107.96764	NM	Grant	Faywood
88036	32.76888	-108.14397	NM	Grant	Fort Bayard
88038	33.07220	-108.42625	NM	Grant	Gila
88039	33.35081	-108.71909	NM	Catron	Glenwood
88040	31.61970	-108.44025	NM	Hidalgo	Hachita
88041	32.78367	-107.89654	NM	Grant	Hanover
88042	32.80979	-107.56385	NM	Sierra	Hillsboro
88043	32.61358	-108.11762	NM	Grant	Hurley
88044	32.01977	-107.08116	NM	Doña Ana	La Mesa
88045	32.32980	-108.71057	NM	Hidalgo	Lordsburg
88046	32.26797	-106.79674	NM	Doña Ana	Mesilla
88047	32.21444	-106.71556	NM	Doña Ana	Mesilla Park
88048	32.14966	-106.65810	NM	Doña Ana	Mesquite
88049	33.04814	-108.06782	NM	Grant	Mimbres
88051	33.01471	-108.94299	NM	Grant	Mule Creek
88052	32.45034	-106.60186	NM	Doña Ana	Organ
88053	32.89601	-108.21378	NM	Grant	Pinos Altos
88054	32.64133	-107.07395	NM	Doña Ana	Radium Springs
88055	32.74970	-108.73985	NM	Grant	Redrock
88056	31.84062	-109.00295	NM	Hidalgo	Rodeo
88058	32.10862	-106.67925	NM	Doña Ana	San Miguel
88061	32.62110	-108.40888	NM	Grant	Silver City
88062	32.76020	-108.27670	NM	Grant	Silver City
88063	31.80715	-106.58259	NM	Doña Ana	Sunland Park
88065	32.71375	-108.30231	NM	Grant	Tyrone
88072	32.14242	-106.61329	NM	Doña Ana	Vado
88081	32.24958	-106.28821	NM	Otero	Chaparral
88101	34.50114	-103.26616	NM	Curry	Clovis
88102	34.39256	-103.21577	NM	Curry	Clovis
88103	34.38418	-103.31551	NM	Curry	Cannon Afb
88112	34.91023	-103.15863	NM	Curry	Broadview
88113	33.81968	-103.08894	NM	Roosevelt	Causey
88114	33.51026	-103.43052	NM	Lea	Crossroads
88115	33.93185	-103.34466	NM	Roosevelt	Dora
88116	33.89425	-103.82335	NM	Roosevelt	Elida
88118	34.23626	-103.66450	NM	Roosevelt	Floyd
88119	34.34782	-104.40041	NM	De Baca	Fort Sumner
88120	34.90329	-103.42523	NM	Quay	Grady
88121	34.67979	-103.97721	NM	Quay	House
88122	33.84057	-103.77594	NM	Roosevelt	Kenna
88123	33.65239	-103.14160	NM	Roosevelt	Lingo
88124	34.52771	-103.64730	NM	Curry	Melrose
88125	33.67137	-103.24997	NM	Roosevelt	Milnesand
88126	33.81642	-103.35359	NM	Roosevelt	Pep
88130	34.12850	-103.31825	NM	Roosevelt	Portales
88132	33.92382	-103.18855	NM	Roosevelt	Rogers
88133	34.48502	-103.45680	NM	Curry	Saint Vrain
88134	34.37413	-104.00487	NM	De Baca	Taiban
88135	34.56230	-103.08204	NM	Curry	Texico
88136	34.25356	-104.83347	NM	De Baca	Yeso
88201	33.66517	-104.48932	NM	Chaves	Roswell
88202	33.34862	-104.49086	NM	Chaves	Roswell
88203	33.22169	-104.43904	NM	Chaves	Roswell
88210	32.77272	-104.22567	NM	Eddy	Artesia
88211	32.83850	-104.42543	NM	Eddy	Artesia
88213	33.40483	-103.65905	NM	Lea	Caprock
88220	32.31421	-104.41732	NM	Eddy	Carlsbad
88221	32.42158	-104.27569	NM	Eddy	Carlsbad
88230	33.21396	-104.39764	NM	Chaves	Dexter
88231	32.42376	-103.26873	NM	Lea	Eunice
88232	33.06398	-104.15680	NM	Chaves	Hagerman
88240	32.67285	-103.43454	NM	Lea	Hobbs
88241	32.75214	-103.16483	NM	Lea	Hobbs
88242	32.81654	-103.16014	NM	Lea	Hobbs
88244	32.76412	-103.22498	NM	Lea	Hobbs
88250	32.72882	-104.91851	NM	Chaves	Hope
88252	32.16345	-103.39452	NM	Lea	Jal
88253	32.98767	-104.54852	NM	Chaves	Lake Arthur
88254	32.62876	-104.40779	NM	Eddy	Lakewood
88255	32.81091	-103.99923	NM	Eddy	Loco Hills
88256	32.19543	-103.88924	NM	Eddy	Loving
88260	32.98698	-103.39801	NM	Lea	Lovington
88262	33.12871	-103.40694	NM	Lea	Mcdonald
88263	32.09091	-104.09006	NM	Eddy	Malaga
88264	32.86351	-103.70089	NM	Lea	Maljamar
88265	32.58421	-103.34642	NM	Lea	Monument
88267	33.30983	-103.39329	NM	Lea	Tatum
88268	32.17632	-104.37939	NM	Eddy	Whites City
88301	33.74940	-105.85191	NM	Lincoln	Carrizozo
88310	32.71809	-106.07231	NM	Otero	Alamogordo
88311	32.80689	-105.98875	NM	Otero	Alamogordo
88312	33.43186	-105.64397	NM	Lincoln	Alto
88314	33.10061	-105.86725	NM	Otero	Bent
88316	33.77306	-105.36895	NM	Lincoln	Capitan
88317	32.86081	-105.67442	NM	Otero	Cloudcroft
88318	34.22491	-105.44166	NM	Lincoln	Corona
88321	34.76815	-105.45564	NM	Torrance	Encino
88323	33.48534	-105.56488	NM	Lincoln	Fort Stanton
88324	33.38666	-105.47268	NM	Lincoln	Glencoe
88325	32.85290	-105.86027	NM	Otero	High Rolls Mountain Park
88330	32.87046	-106.09951	NM	Otero	Holloman Air Force Base
88336	33.31883	-105.28552	NM	Lincoln	Hondo
88337	32.99141	-105.89025	NM	Otero	La Luz
88338	33.53723	-105.38468	NM	Lincoln	Lincoln
88339	32.95610	-105.32141	NM	Chaves	Mayhill
88340	33.17859	-105.61211	NM	Otero	Mescalero
88341	33.50811	-105.79161	NM	Lincoln	Nogal
88342	32.38926	-106.10469	NM	Otero	Orogrande
88343	33.23504	-105.06772	NM	Lincoln	Picacho
88344	32.51050	-105.22350	NM	Otero	Pinon
88345	33.35127	-105.67092	NM	Lincoln	Ruidoso
88346	33.34814	-105.54073	NM	Lincoln	Ruidoso Downs
88347	32.72757	-105.64704	NM	Otero	Sacramento
88348	33.41675	-105.39858	NM	Lincoln	San Patricio
88349	32.79500	-105.80313	NM	Otero	Sunspot
88350	32.60310	-105.67669	NM	Otero	Timberon
88351	33.47154	-105.09777	NM	Lincoln	Tinnie
88352	33.18745	-106.00712	NM	Otero	Tularosa
88353	34.49912	-105.10340	NM	Guadalupe	Vaughn
88354	32.73771	-105.49297	NM	Otero	Weed
88355	33.36288	-105.66940	NM	Lincoln	Ruidoso
88401	35.08984	-103.80942	NM	Quay	Tucumcari
88410	35.90263	-103.30767	NM	Union	Amistad
88411	35.23488	-103.16248	NM	Quay	Bard
88414	36.77484	-104.02073	NM	Colfax	Capulin
88415	36.35171	-103.32643	NM	Union	Clayton
88416	35.44255	-104.21511	NM	San Miguel	Conchas Dam
88417	34.93076	-104.25309	NM	Guadalupe	Cuervo
88418	36.74995	-103.63874	NM	Union	Des Moines
88419	36.91839	-103.54734	NM	Union	Folsom
88421	35.32691	-104.49731	NM	San Miguel	Garita
88422	36.33791	-103.98655	NM	Union	Gladstone
88424	36.43714	-103.65540	NM	Union	Grenville
88426	35.52366	-103.47607	NM	Harding	Logan
88427	34.78172	-103.76417	NM	Quay	Mcalister
88430	35.65348	-103.21357	NM	Quay	Nara Visa
88431	35.21256	-104.33677	NM	Guadalupe	Newkirk
88433	34.96034	-103.80760	NM	Quay	Quay
88434	35.12367	-103.34013	NM	Quay	San Jon
88435	34.90262	-104.81330	NM	Guadalupe	Santa Rosa
88436	36.14965	-103.13345	NM	Union	Sedan
88439	35.48908	-104.35627	NM	San Miguel	Trementina
88510	31.80987	-106.41681	TX	El Paso	El Paso
88511	31.80833	-106.41764	TX	El Paso	El Paso
88512	31.81129	-106.41896	TX	El Paso	El Paso
88513	31.81082	-106.41967	TX	El Paso	El Paso
88514	31.81268	-106.41517	TX	El Paso	El Paso
88515	31.81228	-106.41625	TX	El Paso	El Paso
88517	31.81054	-106.41568	TX	El Paso	El Paso
88518	31.81100	-106.42143	TX	El Paso	El Paso
88519	31.81127	-106.42135	TX	El Paso	El Paso
88520	31.81133	-106.41705	TX	El Paso	El Paso
88521	31.81428	-106.41827	TX	El Paso	El Paso
88523	31.81305	-106.41737	TX	El Paso	El Paso
88524	31.81043	-106.41939	TX	El Paso	El Paso
88525	31.81007	-106.41737	TX	El Paso	El Paso
88526	31.81139	-106.41741	TX	El Paso	El Paso
88527	31.81067	-106.41615	TX	El Paso	El Paso
88528	31.81115	-106.42064	TX	El Paso	El Paso
88529	31.81031	-106.41697	TX	El Paso	El Paso
88530	31.80982	-106.41966	TX	El Paso	El Paso
88531	31.80923	-106.41747	TX	El Paso	El Paso
88532	31.81204	-106.41606	TX	El Paso	El Paso
88533	31.81108	-106.41697	TX	El Paso	El Paso
88534	31.81230	-106.41703	TX	El Paso	El Paso
88535	31.81141	-106.41729	TX	El Paso	El Paso
88536	31.80844	-106.41987	TX	El Paso	El Paso
88538	31.81339	-106.41911	TX	El Paso	El Paso
88539	31.81309	-106.41429	TX	El Paso	El Paso
88540	31.85151	-106.43823	TX	El Paso	El Paso
88541	31.77206	-106.43087	TX	El Paso	El Paso
88542	31.77015	-106.42996	TX	El Paso	El Paso
88543	31.77099	-106.42959	TX	El Paso	El Paso
88544	31.76954	-106.42791	TX	El Paso	El Paso
88545	31.76591	-106.32997	TX	El Paso	El Paso
88546	31.76571	-106.32773	TX	El Paso	El Paso
88547	31.76711	-106.33141	TX	El Paso	El Paso
88548	31.77065	-106.32943	TX	El Paso	El Paso
88549	31.77004	-106.33148	TX	El Paso	El Paso
88550	31.77293	-106.42817	TX	El Paso	El Paso
88553	31.76981	-106.33132	TX	El Paso	El Paso
88554	31.76766	-106.32862	TX	El Paso	El Paso
88555	31.76913	-106.33413	TX	El Paso	El Paso
88556	31.76718	-106.33109	TX	El Paso	El Paso
88557	31.76686	-106.33183	TX	El Paso	El Paso
88558	31.76904	-106.32959	TX	El Paso	El Paso
